"Day","Month","Date","Time","Year","Volts","Date_Time"
"Tue","Jan","10","17:04:02","2023","12.13265","Jan-10-2023 17:04:02"
"Tue","Jan","10","17:04:34","2023","12.1022","Jan-10-2023 17:04:34"
"Tue","Jan","10","17:19:34","2023","12.09785","Jan-10-2023 17:19:34"
"Tue","Jan","10","17:34:34","2023","12.0935","Jan-10-2023 17:34:34"
"Tue","Jan","10","17:49:34","2023","12.03695","Jan-10-2023 17:49:34"
"Tue","Jan","10","18:04:34","2023","12.00215","Jan-10-2023 18:04:34"
"Tue","Jan","10","18:19:34","2023","11.62805","Jan-10-2023 18:19:34"
"Tue","Jan","10","18:34:35","2023","11.94125","Jan-10-2023 18:34:35"
"Tue","Jan","10","18:49:35","2023","11.90645","Jan-10-2023 18:49:35"
"Tue","Jan","10","19:04:35","2023","11.5541","Jan-10-2023 19:04:35"
"Tue","Jan","10","19:19:35","2023","11.5715","Jan-10-2023 19:19:35"
"Tue","Jan","10","19:34:35","2023","11.50625","Jan-10-2023 19:34:35"
"Tue","Jan","10","19:49:35","2023","11.74985","Jan-10-2023 19:49:35"
"Tue","Jan","10","20:04:35","2023","11.72375","Jan-10-2023 20:04:35"
"Tue","Jan","10","20:19:35","2023","11.42795","Jan-10-2023 20:19:35"
"Tue","Jan","10","20:34:35","2023","11.3801","Jan-10-2023 20:34:35"
"Tue","Jan","10","20:49:35","2023","11.70635","Jan-10-2023 20:49:35"
"Tue","Jan","10","21:04:36","2023","11.66285","Jan-10-2023 21:04:36"
"Tue","Jan","10","21:19:36","2023","11.5802","Jan-10-2023 21:19:36"
"Tue","Jan","10","21:34:36","2023","11.2931","Jan-10-2023 21:34:36"
"Tue","Jan","10","21:49:36","2023","11.2496","Jan-10-2023 21:49:36"
"Tue","Jan","10","22:04:36","2023","11.5889","Jan-10-2023 22:04:36"
"Tue","Jan","10","22:19:36","2023","11.5628","Jan-10-2023 22:19:36"
"Tue","Jan","10","22:34:36","2023","11.57585","Jan-10-2023 22:34:36"
"Tue","Jan","10","22:49:36","2023","11.50625","Jan-10-2023 22:49:36"
"Tue","Jan","10","23:04:36","2023","11.5889","Jan-10-2023 23:04:36"
"Tue","Jan","10","23:19:37","2023","11.22785","Jan-10-2023 23:19:37"
"Tue","Jan","10","23:34:37","2023","11.4845","Jan-10-2023 23:34:37"
"Tue","Jan","10","23:49:37","2023","11.48015","Jan-10-2023 23:49:37"
"Wed","Jan","11","00:04:37","2023","11.1887","Jan-11-2023 00:04:37"
"Wed","Jan","11","00:19:37","2023","11.3279","Jan-11-2023 00:19:37"
"Wed","Jan","11","00:34:37","2023","11.45405","Jan-11-2023 00:34:37"
"Wed","Jan","11","00:49:37","2023","11.4497","Jan-11-2023 00:49:37"
"Wed","Jan","11","01:04:37","2023","11.4323","Jan-11-2023 01:04:37"
"Wed","Jan","11","01:19:37","2023","11.3801","Jan-11-2023 01:19:37"
"Wed","Jan","11","01:34:37","2023","11.40185","Jan-11-2023 01:34:37"
"Wed","Jan","11","01:49:38","2023","11.0495","Jan-11-2023 01:49:38"
"Wed","Jan","11","02:04:38","2023","11.33225","Jan-11-2023 02:04:38"
"Wed","Jan","11","02:19:38","2023","11.02775","Jan-11-2023 02:19:38"
"Wed","Jan","11","02:34:38","2023","11.34965","Jan-11-2023 02:34:38"
"Wed","Jan","11","02:49:38","2023","11.27135","Jan-11-2023 02:49:38"
"Wed","Jan","11","03:04:38","2023","11.30615","Jan-11-2023 03:04:38"
"Wed","Jan","11","03:19:38","2023","11.3105","Jan-11-2023 03:19:38"
"Wed","Jan","11","03:34:38","2023","11.267","Jan-11-2023 03:34:38"
"Wed","Jan","11","03:49:38","2023","11.27135","Jan-11-2023 03:49:38"
"Wed","Jan","11","04:04:38","2023","11.14085","Jan-11-2023 04:04:38"
"Wed","Jan","11","04:19:39","2023","11.26265","Jan-11-2023 04:19:39"
"Wed","Jan","11","04:34:39","2023","11.18","Jan-11-2023 04:34:39"
"Wed","Jan","11","04:49:39","2023","10.8929","Jan-11-2023 04:49:39"
"Wed","Jan","11","05:04:39","2023","10.88855","Jan-11-2023 05:04:39"
"Wed","Jan","11","05:19:39","2023","10.9016","Jan-11-2023 05:19:39"
"Wed","Jan","11","05:34:39","2023","10.83635","Jan-11-2023 05:34:39"
"Wed","Jan","11","05:49:39","2023","11.1626","Jan-11-2023 05:49:39"
"Wed","Jan","11","06:04:39","2023","11.1626","Jan-11-2023 06:04:39"
"Wed","Jan","11","06:19:39","2023","11.1365","Jan-11-2023 06:19:39"
"Wed","Jan","11","06:34:39","2023","10.8581","Jan-11-2023 06:34:39"
"Wed","Jan","11","06:49:40","2023","10.8494","Jan-11-2023 06:49:40"
"Wed","Jan","11","07:04:40","2023","11.1191","Jan-11-2023 07:04:40"
"Wed","Jan","11","07:19:40","2023","11.13215","Jan-11-2023 07:19:40"
"Wed","Jan","11","07:34:40","2023","11.08865","Jan-11-2023 07:34:40"
"Wed","Jan","11","07:49:40","2023","11.13215","Jan-11-2023 07:49:40"
"Wed","Jan","11","08:04:40","2023","11.1452","Jan-11-2023 08:04:40"
"Wed","Jan","11","08:19:40","2023","11.0843","Jan-11-2023 08:19:40"
"Wed","Jan","11","08:34:40","2023","11.0843","Jan-11-2023 08:34:40"
"Wed","Jan","11","08:49:40","2023","11.04515","Jan-11-2023 08:49:40"
"Wed","Jan","11","09:04:41","2023","11.10605","Jan-11-2023 09:04:41"
"Wed","Jan","11","09:19:41","2023","11.09735","Jan-11-2023 09:19:41"
"Wed","Jan","11","09:34:41","2023","11.03645","Jan-11-2023 09:34:41"
"Wed","Jan","11","09:49:41","2023","11.05385","Jan-11-2023 09:49:41"
"Wed","Jan","11","10:04:41","2023","11.05385","Jan-11-2023 10:04:41"
"Wed","Jan","11","10:19:41","2023","11.06255","Jan-11-2023 10:19:41"
"Wed","Jan","11","10:34:41","2023","11.0756","Jan-11-2023 10:34:41"
"Wed","Jan","11","10:49:41","2023","11.0669","Jan-11-2023 10:49:41"
"Wed","Jan","11","11:04:41","2023","11.08865","Jan-11-2023 11:04:41"
"Wed","Jan","11","11:19:41","2023","11.06255","Jan-11-2023 11:19:41"
"Wed","Jan","11","11:34:42","2023","11.11475","Jan-11-2023 11:34:42"
"Wed","Jan","11","11:49:42","2023","11.11475","Jan-11-2023 11:49:42"
"Wed","Jan","11","12:01:43","2023","11.13215","Jan-11-2023 12:01:43"
"Wed","Jan","11","12:16:44","2023","11.14085","Jan-11-2023 12:16:44"
"Wed","Jan","11","12:31:44","2023","11.19305","Jan-11-2023 12:31:44"
"Wed","Jan","11","12:46:44","2023","11.1887","Jan-11-2023 12:46:44"
"Wed","Jan","11","13:01:44","2023","11.14955","Jan-11-2023 13:01:44"
"Wed","Jan","11","13:16:44","2023","11.17565","Jan-11-2023 13:16:44"
"Wed","Jan","11","13:31:44","2023","11.1974","Jan-11-2023 13:31:44"
"Wed","Jan","11","13:46:44","2023","11.10605","Jan-11-2023 13:46:44"
"Wed","Jan","11","14:01:44","2023","11.1452","Jan-11-2023 14:01:44"
"Wed","Jan","11","14:16:44","2023","11.13215","Jan-11-2023 14:16:44"
"Wed","Jan","11","14:31:45","2023","11.12345","Jan-11-2023 14:31:45"
"Wed","Jan","11","14:46:45","2023","11.093","Jan-11-2023 14:46:45"
"Wed","Jan","11","15:01:45","2023","11.06255","Jan-11-2023 15:01:45"
"Wed","Jan","11","15:16:45","2023","11.0408","Jan-11-2023 15:16:45"
"Wed","Jan","11","15:31:45","2023","11.01035","Jan-11-2023 15:31:45"
"Wed","Jan","11","15:46:45","2023","11.01905","Jan-11-2023 15:46:45"
"Wed","Jan","11","16:01:45","2023","10.99295","Jan-11-2023 16:01:45"
"Wed","Jan","11","16:16:45","2023","10.95815","Jan-11-2023 16:16:45"
"Wed","Jan","11","16:31:45","2023","10.94075","Jan-11-2023 16:31:45"
"Wed","Jan","11","16:46:45","2023","10.9451","Jan-11-2023 16:46:45"
"Wed","Jan","11","17:01:46","2023","10.919","Jan-11-2023 17:01:46"
"Wed","Jan","11","17:16:46","2023","10.87115","Jan-11-2023 17:16:46"
"Wed","Jan","11","17:31:46","2023","10.8929","Jan-11-2023 17:31:46"
"Wed","Jan","11","17:46:46","2023","10.8494","Jan-11-2023 17:46:46"
"Wed","Jan","11","18:01:46","2023","10.54925","Jan-11-2023 18:01:46"
"Wed","Jan","11","18:16:46","2023","10.58405","Jan-11-2023 18:16:46"
"Wed","Jan","11","18:31:46","2023","10.81025","Jan-11-2023 18:31:46"
"Wed","Jan","11","18:46:46","2023","10.5449","Jan-11-2023 18:46:46"
"Wed","Jan","11","19:01:46","2023","10.52315","Jan-11-2023 19:01:46"
"Wed","Jan","11","19:16:47","2023","10.81025","Jan-11-2023 19:16:47"
"Wed","Jan","11","19:31:47","2023","10.8146","Jan-11-2023 19:31:47"
"Wed","Jan","11","19:46:47","2023","10.75805","Jan-11-2023 19:46:47"
"Wed","Jan","11","20:01:47","2023","10.7363","Jan-11-2023 20:01:47"
"Wed","Jan","11","20:16:47","2023","10.68845","Jan-11-2023 20:16:47"
"Wed","Jan","11","20:31:47","2023","10.72325","Jan-11-2023 20:31:47"
"Wed","Jan","11","20:46:47","2023","10.54925","Jan-11-2023 20:46:47"
"Wed","Jan","11","21:01:47","2023","10.63625","Jan-11-2023 21:01:47"
"Wed","Jan","11","21:16:47","2023","10.39265","Jan-11-2023 21:16:47"
"Wed","Jan","11","21:31:47","2023","10.3883","Jan-11-2023 21:31:47"
"Wed","Jan","11","21:46:48","2023","10.66235","Jan-11-2023 21:46:48"
"Wed","Jan","11","22:01:48","2023","10.62755","Jan-11-2023 22:01:48"
"Wed","Jan","11","22:16:48","2023","10.60145","Jan-11-2023 22:16:48"
"Wed","Jan","11","22:31:48","2023","10.56665","Jan-11-2023 22:31:48"
"Wed","Jan","11","22:46:48","2023","10.47965","Jan-11-2023 22:46:48"
"Wed","Jan","11","23:01:48","2023","10.1186","Jan-11-2023 23:01:48"
"Wed","Jan","11","23:16:48","2023","10.3883","Jan-11-2023 23:16:48"
"Wed","Jan","11","23:31:48","2023","10.3274","Jan-11-2023 23:31:48"
"Wed","Jan","11","23:46:48","2023","10.13165","Jan-11-2023 23:46:48"
"Thu","Jan","12","00:01:48","2023","10.01855","Jan-12-2023 00:01:48"
"Thu","Jan","12","00:16:49","2023","9.8315","Jan-12-2023 00:16:49"
"Wed","Jan","11","20:36:14","2023","9.7358","Jan-11-2023 20:36:14"
"Wed","Jan","11","20:36:15","2023","9.50525","Jan-11-2023 20:36:15"
"Wed","Jan","11","20:36:14","2023","9.4835","Jan-11-2023 20:36:14"
"Wed","Jan","11","20:36:16","2023","9.52265","Jan-11-2023 20:36:16"
"Wed","Jan","11","20:51:16","2023","9.94895","Jan-11-2023 20:51:16"
"Wed","Jan","11","21:06:16","2023","10.27955","Jan-11-2023 21:06:16"
"Thu","Jan","12","09:47:59","2023","10.07075","Jan-12-2023 09:47:59"
"Thu","Jan","12","10:03:00","2023","10.1969","Jan-12-2023 10:03:00"
"Thu","Jan","12","10:18:00","2023","10.3013","Jan-12-2023 10:18:00"
"Thu","Jan","12","10:33:00","2023","10.3883","Jan-12-2023 10:33:00"
"Thu","Jan","12","10:48:00","2023","10.51445","Jan-12-2023 10:48:00"
"Thu","Jan","12","11:03:00","2023","10.56665","Jan-12-2023 11:03:00"
"Thu","Jan","12","11:18:00","2023","10.57535","Jan-12-2023 11:18:00"
"Thu","Jan","12","11:33:00","2023","10.5275","Jan-12-2023 11:33:00"
"Thu","Jan","12","11:48:00","2023","10.484","Jan-12-2023 11:48:00"
"Thu","Jan","12","12:01:42","2023","10.56665","Jan-12-2023 12:01:42"
"Thu","Jan","12","12:16:42","2023","10.6319","Jan-12-2023 12:16:42"
"Thu","Jan","12","12:31:42","2023","10.7102","Jan-12-2023 12:31:42"
"Thu","Jan","12","12:46:42","2023","10.6754","Jan-12-2023 12:46:42"
"Thu","Jan","12","13:01:42","2023","10.6667","Jan-12-2023 13:01:42"
"Thu","Jan","12","13:16:42","2023","10.6232","Jan-12-2023 13:16:42"
"Thu","Jan","12","13:31:42","2023","10.6406","Jan-12-2023 13:31:42"
"Thu","Jan","12","13:46:42","2023","10.6667","Jan-12-2023 13:46:42"
"Thu","Jan","12","14:01:42","2023","10.60145","Jan-12-2023 14:01:42"
"Thu","Jan","12","14:16:43","2023","10.53185","Jan-12-2023 14:16:43"
"Thu","Jan","12","14:31:43","2023","10.46225","Jan-12-2023 14:31:43"
"Thu","Jan","12","14:46:43","2023","10.42745","Jan-12-2023 14:46:43"
"Thu","Jan","12","15:01:43","2023","10.3361","Jan-12-2023 15:01:43"
"Thu","Jan","12","15:16:43","2023","10.16645","Jan-12-2023 15:16:43"
"Thu","Jan","12","15:31:43","2023","10.00985","Jan-12-2023 15:31:43"
"Thu","Jan","12","15:46:43","2023","9.74885","Jan-12-2023 15:46:43"
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","Thu","-- "
"Jan","12","15:26:32","2023","9.5879","","12-15:26:32-9.5879 2023"
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","Thu","Jan","12","--Jan Thu"
"15:26:32","2023","9.58355","","","","2023-9.58355- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","Thu","Jan","12","15:26:31","-Thu-12 Jan"
"2023","9.60095","","","","","9.60095-- "
"Thu","Jan","12","15:26:31","2023","9.56615","Jan-12-2023 15:26:31"
"Thu","Jan","12","15:26:32","2023","9.67925","Jan-12-2023 15:26:32"
"Fri","Jan","13","09:29:33","2023","9.67055","Jan-13-2023 09:29:33"
"Fri","Jan","13","09:33:36","2023","9.6053","Jan-13-2023 09:33:36"
"Fri","Jan","13","09:35:30","2023","9.56615","Jan-13-2023 09:35:30"
"Fri","Jan","13","09:39:11","2023","9.6488","Jan-13-2023 09:39:11"
"Fri","Jan","13","09:56:41","2023","10.1012","Jan-13-2023 09:56:41"
"Fri","Jan","13","10:11:41","2023","10.484","Jan-13-2023 10:11:41"
"Fri","Jan","13","10:26:42","2023","10.68845","Jan-13-2023 10:26:42"
"Fri","Jan","13","10:41:42","2023","10.8494","Jan-13-2023 10:41:42"
"Fri","Jan","13","10:56:42","2023","11.0756","Jan-13-2023 10:56:42"
"Fri","Jan","13","11:11:42","2023","11.30615","Jan-13-2023 11:11:42"
"Fri","Jan","13","11:26:42","2023","11.3192","Jan-13-2023 11:26:42"
"Fri","Jan","13","11:41:42","2023","11.31485","Jan-13-2023 11:41:42"
"Fri","Jan","13","11:56:42","2023","11.4149","Jan-13-2023 11:56:42"
"Fri","Jan","13","12:01:43","2023","11.46275","Jan-13-2023 12:01:43"
"Fri","Jan","13","12:16:43","2023","11.41925","Jan-13-2023 12:16:43"
"Fri","Jan","13","12:31:43","2023","11.4932","Jan-13-2023 12:31:43"
"Fri","Jan","13","12:46:43","2023","11.441","Jan-13-2023 12:46:43"
"Fri","Jan","13","13:01:43","2023","11.3192","Jan-13-2023 13:01:43"
"Fri","Jan","13","13:16:43","2023","11.36705","Jan-13-2023 13:16:43"
"Fri","Jan","13","13:31:43","2023","11.40185","Jan-13-2023 13:31:43"
"Fri","Jan","13","13:46:43","2023","11.3453","Jan-13-2023 13:46:43"
"Fri","Jan","13","14:01:44","2023","11.35835","Jan-13-2023 14:01:44"
"Fri","Jan","13","14:16:44","2023","11.22785","Jan-13-2023 14:16:44"
"Fri","Jan","13","14:31:44","2023","11.28875","Jan-13-2023 14:31:44"
"Fri","Jan","13","14:46:44","2023","11.2148","Jan-13-2023 14:46:44"
"Fri","Jan","13","15:01:44","2023","11.006","Jan-13-2023 15:01:44"
"Fri","Jan","13","15:16:44","2023","11.1191","Jan-13-2023 15:16:44"
"Fri","Jan","13","15:31:44","2023","10.96685","Jan-13-2023 15:31:44"
"Fri","Jan","13","15:46:44","2023","10.8233","Jan-13-2023 15:46:44"
"Fri","Jan","13","16:01:44","2023","10.9016","Jan-13-2023 16:01:44"
"Fri","Jan","13","16:16:45","2023","10.91465","Jan-13-2023 16:16:45"
"Fri","Jan","13","16:31:45","2023","10.8668","Jan-13-2023 16:31:45"
"Fri","Jan","13","16:46:45","2023","10.7798","Jan-13-2023 16:46:45"
"Fri","Jan","13","17:01:45","2023","10.81895","Jan-13-2023 17:01:45"
"Fri","Jan","13","17:16:45","2023","10.7537","Jan-13-2023 17:16:45"
"Fri","Jan","13","17:31:45","2023","10.77545","Jan-13-2023 17:31:45"
"Fri","Jan","13","17:46:45","2023","10.4057","Jan-13-2023 17:46:45"
"Fri","Jan","13","18:01:45","2023","10.41005","Jan-13-2023 18:01:45"
"Fri","Jan","13","18:16:45","2023","10.6841","Jan-13-2023 18:16:45"
"Fri","Jan","13","18:31:45","2023","10.68845","Jan-13-2023 18:31:45"
"Fri","Jan","13","18:46:46","2023","10.6406","Jan-13-2023 18:46:46"
"Fri","Jan","13","19:01:46","2023","10.21865","Jan-13-2023 19:01:46"
"Fri","Jan","13","19:16:46","2023","10.48835","Jan-13-2023 19:16:46"
"Fri","Jan","13","19:31:46","2023","10.3883","Jan-13-2023 19:31:46"
"Fri","Jan","13","19:46:46","2023","10.3622","Jan-13-2023 19:46:46"
"Fri","Jan","13","20:01:46","2023","10.1447","Jan-13-2023 20:01:46"
"Fri","Jan","13","20:16:46","2023","10.04465","Jan-13-2023 20:16:46"
"Fri","Jan","13","20:31:46","2023","9.67925","Jan-13-2023 20:31:46"
"Fri","Jan","13","17:08:57","2023","9.50525","Jan-13-2023 17:08:57"
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","Fri","Jan","13","--Jan Fri"
"17:08:56","2023","9.48785","","","","2023-9.48785- "
"Fri","Jan","13","17:23:56","2023","12.1718","Jan-13-2023 17:23:56"
"Fri","Jan","13","17:38:56","2023","12.1022","Jan-13-2023 17:38:56"
"Fri","Jan","13","17:53:56","2023","12.0065","Jan-13-2023 17:53:56"
"Fri","Jan","13","18:08:56","2023","12.4328","Jan-13-2023 18:08:56"
"Fri","Jan","13","18:23:56","2023","12.5024","Jan-13-2023 18:23:56"
"Fri","Jan","13","18:38:57","2023","12.24575","Jan-13-2023 18:38:57"
"Fri","Jan","13","18:53:57","2023","12.5111","Jan-13-2023 18:53:57"
"Fri","Jan","13","19:08:57","2023","12.18485","Jan-13-2023 19:08:57"
"Fri","Jan","13","19:23:57","2023","12.41975","Jan-13-2023 19:23:57"
"Fri","Jan","13","19:38:57","2023","12.68075","Jan-13-2023 19:38:57"
"Fri","Jan","13","19:53:57","2023","12.84605","Jan-13-2023 19:53:57"
"Fri","Jan","13","20:08:57","2023","12.84605","Jan-13-2023 20:08:57"
"Fri","Jan","13","20:23:57","2023","11.90645","Jan-13-2023 20:23:57"
"Fri","Jan","13","20:38:57","2023","12.71555","Jan-13-2023 20:38:57"
"Fri","Jan","13","20:53:57","2023","12.5024","Jan-13-2023 20:53:57"
"Fri","Jan","13","21:08:58","2023","12.43715","Jan-13-2023 21:08:58"
"Fri","Jan","13","21:23:58","2023","12.85475","Jan-13-2023 21:23:58"
"Fri","Jan","13","21:38:58","2023","12.75035","Jan-13-2023 21:38:58"
"Fri","Jan","13","21:53:58","2023","12.2588","Jan-13-2023 21:53:58"
"Fri","Jan","13","22:08:58","2023","12.311","Jan-13-2023 22:08:58"
"Fri","Jan","13","22:23:58","2023","12.29795","Jan-13-2023 22:23:58"
"Fri","Jan","13","22:38:58","2023","12.2675","Jan-13-2023 22:38:58"
"Fri","Jan","13","22:53:58","2023","12.25445","Jan-13-2023 22:53:58"
"Fri","Jan","13","23:08:58","2023","12.04565","Jan-13-2023 23:08:58"
"Fri","Jan","13","23:23:58","2023","11.88905","Jan-13-2023 23:23:58"
"Fri","Jan","13","23:38:59","2023","12.13265","Jan-13-2023 23:38:59"
"Fri","Jan","13","23:53:59","2023","12.1631","Jan-13-2023 23:53:59"
"Sat","Jan","14","00:08:59","2023","11.7542","Jan-14-2023 00:08:59"
"Sat","Jan","14","00:23:59","2023","12.0848","Jan-14-2023 00:23:59"
"Sat","Jan","14","00:38:59","2023","11.7107","Jan-14-2023 00:38:59"
"Sat","Jan","14","00:53:59","2023","11.6324","Jan-14-2023 00:53:59"
"Sat","Jan","14","01:08:59","2023","11.97605","Jan-14-2023 01:08:59"
"Sat","Jan","14","01:23:59","2023","11.8238","Jan-14-2023 01:23:59"
"Sat","Jan","14","01:38:59","2023","11.85425","Jan-14-2023 01:38:59"
"Sat","Jan","14","01:53:59","2023","11.8238","Jan-14-2023 01:53:59"
"Sat","Jan","14","02:09:00","2023","11.789","Jan-14-2023 02:09:00"
"Sat","Jan","14","02:24:00","2023","11.83685","Jan-14-2023 02:24:00"
"Sat","Jan","14","02:39:00","2023","11.48885","Jan-14-2023 02:39:00"
"Sat","Jan","14","02:54:00","2023","11.41055","Jan-14-2023 02:54:00"
"Sat","Jan","14","03:09:00","2023","11.74115","Jan-14-2023 03:09:00"
"Sat","Jan","14","03:24:00","2023","11.7542","Jan-14-2023 03:24:00"
"Sat","Jan","14","03:39:00","2023","11.702","Jan-14-2023 03:39:00"
"Sat","Jan","14","03:54:00","2023","11.54975","Jan-14-2023 03:54:00"
"Sat","Jan","14","04:09:00","2023","11.36705","Jan-14-2023 04:09:00"
"Sat","Jan","14","04:24:00","2023","11.60195","Jan-14-2023 04:24:00"
"Sat","Jan","14","04:39:01","2023","11.6498","Jan-14-2023 04:39:01"
"Sat","Jan","14","04:54:01","2023","11.3105","Jan-14-2023 04:54:01"
"Sat","Jan","14","05:09:01","2023","11.62805","Jan-14-2023 05:09:01"
"Sat","Jan","14","05:24:01","2023","11.30615","Jan-14-2023 05:24:01"
"Sat","Jan","14","05:39:01","2023","11.5802","Jan-14-2023 05:39:01"
"Sat","Jan","14","05:54:01","2023","11.2496","Jan-14-2023 05:54:01"
"Sat","Jan","14","06:09:01","2023","11.5367","Jan-14-2023 06:09:01"
"Sat","Jan","14","06:24:01","2023","11.2061","Jan-14-2023 06:24:01"
"Sat","Jan","14","06:39:01","2023","11.4323","Jan-14-2023 06:39:01"
"Sat","Jan","14","06:54:01","2023","11.15825","Jan-14-2023 06:54:01"
"Sat","Jan","14","07:09:02","2023","11.4236","Jan-14-2023 07:09:02"
"Sat","Jan","14","07:24:02","2023","11.41055","Jan-14-2023 07:24:02"
"Sat","Jan","14","07:39:02","2023","11.4323","Jan-14-2023 07:39:02"
"Sat","Jan","14","07:54:02","2023","11.4062","Jan-14-2023 07:54:02"
"Sat","Jan","14","08:09:02","2023","11.41925","Jan-14-2023 08:09:02"
"Sat","Jan","14","23:36:13","2023","11.0234","Jan-14-2023 23:36:13"
"Sat","Jan","14","23:51:13","2023","11.3366","Jan-14-2023 23:51:13"
"Sun","Jan","15","00:06:09","2023","11.30615","Jan-15-2023 00:06:09"
"Sun","Jan","15","00:21:09","2023","10.919","Jan-15-2023 00:21:09"
"Sun","Jan","15","00:36:09","2023","11.30615","Jan-15-2023 00:36:09"
"Sun","Jan","15","00:51:09","2023","11.3105","Jan-15-2023 00:51:09"
"Sun","Jan","15","01:06:09","2023","11.3018","Jan-15-2023 01:06:09"
"Sun","Jan","15","01:21:09","2023","11.1974","Jan-15-2023 01:21:09"
"Sun","Jan","15","01:36:09","2023","11.28005","Jan-15-2023 01:36:09"
"Sun","Jan","15","01:51:09","2023","11.07125","Jan-15-2023 01:51:09"
"Sun","Jan","15","02:06:09","2023","11.20175","Jan-15-2023 02:06:09"
"Sun","Jan","15","02:21:10","2023","11.1974","Jan-15-2023 02:21:10"
"Sun","Jan","15","02:36:10","2023","11.12345","Jan-15-2023 02:36:10"
"Sun","Jan","15","02:51:10","2023","11.2235","Jan-15-2023 02:51:10"
"Sun","Jan","15","03:06:10","2023","10.8668","Jan-15-2023 03:06:10"
"Sun","Jan","15","03:21:10","2023","11.09735","Jan-15-2023 03:21:10"
"Sun","Jan","15","03:36:10","2023","10.8059","Jan-15-2023 03:36:10"
"Sun","Jan","15","03:51:10","2023","11.14955","Jan-15-2023 03:51:10"
"Sun","Jan","15","04:06:10","2023","11.0669","Jan-15-2023 04:06:10"
"Sun","Jan","15","04:21:10","2023","10.8407","Jan-15-2023 04:21:10"
"Sun","Jan","15","04:36:10","2023","11.1452","Jan-15-2023 04:36:10"
"Sun","Jan","15","04:51:10","2023","10.82765","Jan-15-2023 04:51:10"
"Sun","Jan","15","05:06:11","2023","11.1365","Jan-15-2023 05:06:11"
"Sun","Jan","15","05:21:11","2023","10.8059","Jan-15-2023 05:21:11"
"Sun","Jan","15","05:36:11","2023","11.0582","Jan-15-2023 05:36:11"
"Sun","Jan","15","05:51:11","2023","11.01035","Jan-15-2023 05:51:11"
"Sun","Jan","15","06:06:11","2023","11.0147","Jan-15-2023 06:06:11"
"Sun","Jan","15","06:21:11","2023","10.9886","Jan-15-2023 06:21:11"
"Sun","Jan","15","06:36:11","2023","11.0234","Jan-15-2023 06:36:11"
"Sun","Jan","15","06:51:11","2023","11.0147","Jan-15-2023 06:51:11"
"Sun","Jan","15","07:06:11","2023","10.9799","Jan-15-2023 07:06:11"
"Sun","Jan","15","07:21:11","2023","11.01035","Jan-15-2023 07:21:11"
"Sun","Jan","15","07:36:12","2023","11.0582","Jan-15-2023 07:36:12"
"Sun","Jan","15","07:51:12","2023","11.2148","Jan-15-2023 07:51:12"
"Sun","Jan","15","08:06:12","2023","11.26265","Jan-15-2023 08:06:12"
"Sun","Jan","15","08:21:12","2023","11.39315","Jan-15-2023 08:21:12"
"Sun","Jan","15","08:36:12","2023","11.9108","Jan-15-2023 08:36:12"
"Sun","Jan","15","08:51:12","2023","11.58455","Jan-15-2023 08:51:12"
"Sun","Jan","15","09:06:12","2023","12.6677","Jan-15-2023 09:06:12"
"Sun","Jan","15","09:21:12","2023","12.75905","Jan-15-2023 09:21:12"
"Sun","Jan","15","09:36:12","2023","12.35885","Jan-15-2023 09:36:12"
"Sun","Jan","15","09:51:13","2023","12.57635","Jan-15-2023 09:51:13"
"Sun","Jan","15","10:06:13","2023","12.3458","Jan-15-2023 10:06:13"
"Sun","Jan","15","10:21:13","2023","12.50675","Jan-15-2023 10:21:13"
"Sun","Jan","15","10:36:13","2023","12.58505","Jan-15-2023 10:36:13"
"Sun","Jan","15","10:51:13","2023","12.1979","Jan-15-2023 10:51:13"
"Sun","Jan","15","11:06:13","2023","12.3458","Jan-15-2023 11:06:13"
"Sun","Jan","15","11:21:13","2023","12.68075","Jan-15-2023 11:21:13"
"Sun","Jan","15","11:36:13","2023","12.48065","Jan-15-2023 11:36:13"
"Sun","Jan","15","11:51:13","2023","12.53285","Jan-15-2023 11:51:13"
