Date_Time,Volts,Temp,,
Wed Oct 25 2023 09:17:47 ,11.576,24.9375,,
Wed Oct 25 2023 09:32:48 ,11.668,30,,
Wed Oct 25 2023 09:47:48 ,11.772,31.875,,
Wed Oct 25 2023 10:02:49 ,11.888,32.8125,,
Wed Oct 25 2023 10:17:50 ,11.984,34.4375,,
Wed Oct 25 2023 10:32:51 ,12.072,34.5625,,
Wed Oct 25 2023 10:47:52 ,12.176,36.125,,
Wed Oct 25 2023 11:02:53 ,12.264,36.25,,
Wed Oct 25 2023 11:17:54 ,12.36,36.0625,,
Wed Oct 25 2023  11:32:55,12.48,38.0625,,
Wed Oct 25 2023  11:47:56,12.364,37,,
